id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
1027,Ethereum,ETH,ethereum,5593,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117106062.249,117106062.249,1,,2,0,2021-08-14T21:14:02.000Z,3244.848997716654,20171443834.94729,0.03404458,-1.41960253,4.02906345,68.36579213,28.22251701,-4.91355734,379991488715.2117,19.2397,379991488715.21,2021-08-14T21:14:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112218179.447,33005080086.445,1,,3,0,2021-08-14T21:13:08.000Z,2.18433751362691,8132314938.583237,0.85624044,6.66758827,49.99164964,77.17477374,40.87895727,5.38626097,70143922815.13812,3.5515,98295188113.21,2021-08-14T21:13:08.000Z
1,Bitcoin,BTC,bitcoin,8909,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18786068.0,18786068.0,1,,1,0,2021-08-14T21:19:02.000Z,46726.470246048906,31176270666.92264,0.61697001,-1.95971942,5.63361912,47.23804019,16.70611819,5.51417952,877806647442.2515,44.3412,981255875167.03,2021-08-14T21:19:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-14T21:19:02.000Z,179.42130748297964,2389425541.199425,1.01993024,-1.04859131,15.82752968,42.9367729,3.2209397,-36.25544965,11976841374.258144,0.6064,15071389828.57,2021-08-14T21:19:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130854498192.87968,130854498192.87968,1,,7,0,2021-08-14T21:19:03.000Z,0.28888085254488,4673377127.744965,1.94585445,2.14351575,17.14708807,54.03195963,-9.6902508,-38.7917631,37801358997.291534,1.9095,37801358997.29,2021-08-14T21:19:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17973174.88639706,17973174.88639706,1,,29,0,2021-08-14T21:19:04.000Z,268.8771992770714,202245126.64884,0.61477739,-0.04061823,-0.27673478,36.67085898,-3.76355537,-28.29461706,4832576925.571437,0.2441,4832576925.57,2021-08-14T21:19:04.000Z
1027,Ethereum,ETH,ethereum,5593,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117106062.249,117106062.249,1,,2,0,2021-08-14T21:19:02.000Z,3241.1396388060366,20104430197.64683,0.54446944,-1.2182477,3.86739083,68.25196725,27.86075207,-3.94922287,379557100299.72107,19.1728,379557100299.72,2021-08-14T21:19:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112218179.447,33005080086.445,1,,3,0,2021-08-14T21:18:08.000Z,2.18495402752651,8121408083.6091795,1.64450523,6.66943777,49.68212132,76.9629376,40.43305246,6.76590479,70163720443.99272,3.5525,98322931238.69,2021-08-14T21:18:08.000Z
1,Bitcoin,BTC,bitcoin,8909,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18786068.0,18786068.0,1,,1,0,2021-08-14T21:24:02.000Z,46806.1843246854,31185810160.51493,0.40210286,-1.85609112,5.88902033,47.32521651,16.99832747,5.61268383,879304161544.074,44.4168,982929870818.39,2021-08-14T21:24:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-14T21:24:02.000Z,179.90474430490687,2389644183.217895,0.92663686,-1.07587599,16.05197977,43.17779502,3.62328181,-36.13470452,12009112046.074797,0.6066,15111998521.61,2021-08-14T21:24:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130854498192.87968,130854498192.87968,1,,7,0,2021-08-14T21:24:03.000Z,0.28892667438799,4664380465.388779,0.99042434,2.17357094,16.67529205,54.0672541,-9.88372588,-38.47624215,37807354991.57797,1.9098,37807354991.58,2021-08-14T21:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17973174.88639706,17973174.88639706,1,,29,0,2021-08-14T21:24:04.000Z,268.98586677076486,201827757.80750448,0.46812366,-0.03921925,-0.14355438,36.53368079,-3.76694861,-28.31031347,4834530025.440057,0.2442,4834530025.44,2021-08-14T21:24:04.000Z
1027,Ethereum,ETH,ethereum,5593,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117106062.249,117106062.249,1,,2,0,2021-08-14T21:24:02.000Z,3251.60802187616,20103083698.615,0.50101914,-0.98156189,4.52970455,68.43175195,28.31601469,-3.78380237,380783011419.1773,19.2347,380783011419.18,2021-08-14T21:24:02.000Z
2010,Cardano,ADA,cardano,287,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112218179.447,33005080086.445,1,,3,0,2021-08-14T21:23:08.000Z,2.19348083144778,8128912576.205817,1.28994663,7.15378754,50.13770935,77.33445272,41.29700507,7.47928689,70437535031.88593,3.5581,98706637415.15,2021-08-14T21:23:08.000Z
1,Bitcoin,BTC,bitcoin,8909,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18786068.0,18786068.0,1,,1,0,2021-08-14T21:27:02.000Z,46814.59292396557,31193617698.552013,0.50949214,-1.85567908,5.87620177,47.54022389,17.05194743,4.96732508,879462126061.9362,44.4248,983106451403.28,2021-08-14T21:27:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,14,0,2021-08-14T21:27:02.000Z,179.96150643589104,2389556073.748692,1.13421727,-1.13513906,16.04055212,43.43629399,3.57719846,-36.74440191,12012901066.723455,0.6068,15116766540.61,2021-08-14T21:27:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130854498192.87968,130854498192.87968,1,,7,0,2021-08-14T21:27:03.000Z,0.28890415935677,4659340888.624045,1.29475653,2.01420258,16.68987337,54.23208081,-9.91764935,-39.20964443,37804408798.46588,1.9096,37804408798.47,2021-08-14T21:27:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17973174.88639706,17973174.88639706,1,,29,0,2021-08-14T21:27:04.000Z,269.29186492956165,201899048.49850744,0.71711593,0.07296236,0.11922987,36.65044179,-3.61006067,-28.80644106,4840029783.863027,0.2445,4840029783.86,2021-08-14T21:27:04.000Z
