news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers,news_id,rank_score,eventid
https://www.benzinga.com/markets/cryptocurrency/21/08/22527563/bitcoin-bull-jack-dorsey-hires-crypto-privacy-veteran-to-build-decentralized-social-media,https://crypto.snapi.dev/images/v1/t/z/blockchain-3019120-1920-1-51543.png,"Bitcoin Bull Jack Dorsey Hires Crypto, Privacy Veteran To Build Decentralized Social Media",Twitter Inc (NYSE: TWTR) CEO Jack Dorsey has picked cryptocurrency developer and privacy veteran Jay Graber to lead efforts to build a decentralized social media network dubbed Bluesky.,Benzinga,"Tue, 17 Aug 2021 00:14:45 -0400",[],Neutral,Article,['BTC'],51543,6.25,
https://www.newsbtc.com/analysis/btc/bitcoin-struggles-hold-key-support/,https://crypto.snapi.dev/images/v1/9/o/shutterstock-271682210-750x488-51532.jpg,"TA: Bitcoin Struggles To Hold Key Support, What Could Trigger More Downsides","Bitcoin price failed to clear $48,000 and corrected lower against the US Dollar. BTC is likely to extend its decline if it breaks the $45,000 support zone.",NewsBTC,"Mon, 16 Aug 2021 23:08:44 -0400",['tanalysis'],Negative,Article,['BTC'],51532,5.7,
https://www.cryptoglobe.com/latest/2021/08/four-more-investment-managers-increase-their-bitcoin-exposure-thanks-to-gbtc/,https://crypto.snapi.dev/images/v1/7/0/executium-lta5b8mpytw-unsplash-51528.jpg,Four More Investment Managers Increase Their Bitcoin Exposure Thanks to GBTC,"Four more institutional investment managers have increased their exposure to the flagship cryptocurrency bitcoin by buying up a total of 250,204 shares in the Grayscale Bitcoin Trust (GBTC). Grayscale's bitcoin product offers investors exposure to the cryptocurrency, without them having to manage a private key or wallet addresses. The firm has a minimum investment of […]",CryptoGlobe,"Mon, 16 Aug 2021 22:50:00 -0400",[],Positive,Article,['BTC'],51528,5.59,
https://www.benzinga.com/markets/cryptocurrency/21/08/22527423/bitcoin-ethereum-dogecoin-slip-into-the-red-but-solana-is-shooting-for-the-moon,https://crypto.snapi.dev/images/v1/f/4/pierre-borthiry-vbcvcwuyvym-unsplash-9-0-51523.jpg,"Bitcoin, Ethereum, Dogecoin Slip Into The Red But Solana Is Shooting For The Moon",Major coins were seen treading red waters Monday evening as the global cryptocurrency market capitalization fell 4.36% to $1.95 trillion.,Benzinga,"Mon, 16 Aug 2021 21:46:43 -0400",[],Negative,Article,"['BTC', 'DOGE', 'ETH']",51523,4.9,K25
https://news.bitcoin.com/ethereum-bitcoin-cardano-most-popular-cryptocurrencies-singapore/,https://crypto.snapi.dev/images/v1/i/m/singapore1-51522.jpg,"Ethereum, Bitcoin, Cardano Are Most Popular Cryptocurrencies in Singapore: Study","A new study shows that ethereum is the most popular cryptocurrency among more than 4,000 adults surveyed in Singapore. The second-most popular crypto is bitcoin, followed by cardano. Singapore-Based Crypto Investors Prefer Ethereum, Bitcoin, Cardano The new 2021 State of Crypto in Singapore, a joint study by Seedly, Gemini, and Coinmarketcap, was published Monday. It […]",Bitcoin,"Mon, 16 Aug 2021 21:30:05 -0400",[],Positive,Article,"['ADA', 'BTC', 'ETH']",51522,4.33,
https://bitcoinist.com/50-years-later-why-bitcoin-is-the-new-gold-standard/?utm_source=rss&utm_medium=rss&utm_campaign=50-years-later-why-bitcoin-is-the-new-gold-standard,https://crypto.snapi.dev/images/v1/z/8/gold-standard-bitcoin-istock-1220738699-629x420-51512.jpeg,50 Years Later: Why Bitcoin Is The New Gold Standard,"50 years ago yesterday, on August 15, 1971, United States President Richard Nixon changed the world with a monetary policy that also led to the creation of Bitcoin. It seems like a stretch, but it all began with the depegging of the dollar from the gold standard.",Bitcoinist,"Mon, 16 Aug 2021 20:00:58 -0400",[],Positive,Article,['BTC'],51512,5.65,
https://ambcrypto.com/this-is-what-an-average-bitcoin-and-crypto-investor-in-singapore-looks-like/,https://crypto.snapi.dev/images/v1/8/v/asia-1782429-1280-51513.jpg,This is what an average Bitcoin and crypto investor in Singapore looks like,"Singapore is the forerunner in the race to become the blockchain centre of the world's largest continent. As crypto adoption gains traction worldwide, Singapore is leading the way with 67% of the population having crypto-investments, according to the State of Crypto in Singapore report published recently.",AMBCrypto,"Mon, 16 Aug 2021 20:00:58 -0400",[],Neutral,Article,['BTC'],51513,6.01,
https://www.benzinga.com/markets/cryptocurrency/21/08/22518188/crypto-community-remembers-how-nixon-killed-the-dollar-reminds-bitcoin-is-a-solution,https://crypto.snapi.dev/images/v1/t/p/dollar-1-51504.jpeg,"Crypto Community Remembers How Nixon Killed The Dollar, Reminds Bitcoin Is A Solution","The crypto community — but most of all, the Bitcoin (CRYPTO: BTC) community — is pointing out the disastrous consequences of the Richard Nixon administration's decision to take the dollar off of the gold standard in 1971, exactly 50 years ago.",Benzinga,"Mon, 16 Aug 2021 19:06:43 -0400",[],Positive,Article,['BTC'],51504,6.25,
https://bitcoinmagazine.com/markets/is-tether-pumping-the-price-of-bitcoin,https://crypto.snapi.dev/images/v1/n/m/tether-partly-backed-by-bitcoin-51498.jpg,Is Tether Pumping The Price Of Bitcoin?,"There is a lot of noise about the legitimacy of the stablecoin Tether (USDT), with claims of “pumping the price of bitcoin” being made.",Bitcoin Magazine,"Mon, 16 Aug 2021 19:00:00 -0400",['stablecoins'],Neutral,Article,"['USDT', 'BTC']",51498,3.17,
https://decrypt.co/78676/fitch-warns-against-el-salvador-bitcoin-legal-tender,https://crypto.snapi.dev/images/v1/d/w/nayib-bukele-el-salvador-bitcoin-gid-4-51490.jpg,Fitch Warns Against El Salvador Adopting Bitcoin as Legal Tender,"Following a statement from Moody's earlier this month, this makes two top global credit rating agencies sounding the alarm.",Decrypt,"Mon, 16 Aug 2021 18:31:49 -0400",[],Negative,Article,['BTC'],51490,6.61,K40
https://cryptonews.com/news/teacher-treatened-pupil-with-weapon-after-suffering-bitcoin-11457.htm,https://crypto.snapi.dev/images/v1/w/y/a8c70181b6-51485.jpeg,Teacher ‘Treatened Pupil with Weapon' After Suffering Bitcoin Losses,"Source: AdobeStock / c_atta A South Korean school teacher who asked their students to invest in bitcoin (BTC) for them went on to threaten one of their teenaged students with a weapon after token prices began to fall. Per Chosun, the teacher in question, an unnamed 48-year-old head of a private academy in the city of Daejeon, was recently handed a suspended jail sentence of 18 months and two",Cryptonews,"Mon, 16 Aug 2021 18:00:00 -0400",[],Negative,Article,['BTC'],51485,5.95,
https://bitcoinmagazine.com/culture/proof-bitcoin-is-heading-upwards,https://crypto.snapi.dev/images/v1/v/z/img-6033-51480.png,The Last Week Has Proven Bitcoin Is Heading Upwards,It was only a matter of time before the price of bitcoin began to match the continued bullish advances in the market.,Bitcoin Magazine,"Mon, 16 Aug 2021 18:00:00 -0400",[],Positive,Article,['BTC'],51480,5.62,
https://cointelegraph.com/news/analysts-say-46-500-is-the-key-level-for-bitcoin-to-flip-to-support,https://crypto.snapi.dev/images/v1/i/y/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjetmdgvndrlzdyxntutnzmwmc00y2jjlwexngitmzi1owjmotmxnwjjlmpwzw-51468.jpg,"Analysts say $46,500 is the key level for Bitcoin to flip to support","Bitcoin's fundamentals remain strong but analysts pinpoint $46,500 as the key level to reclaim as support in order to preserve the current uptrend.",Cointelegraph,"Mon, 16 Aug 2021 17:35:00 -0400",[],Neutral,Article,['BTC'],51468,6.22,
https://ambcrypto.com/this-part-of-the-bitcoin-industry-is-an-emotional-game-heres-why/,https://crypto.snapi.dev/images/v1/r/l/ruhr-area-696561-1280-51467.jpg,This part of the Bitcoin industry ‘is an emotional game'; here's why,"Since China's mining crackdown started earlier this year, Chinese Bitcoin miners have been scrambling to find a new place. While nearby Kazakhastan and Russia were initially touted as potential candidates, all eyes have been drawn to North America now.",AMBCrypto,"Mon, 16 Aug 2021 17:32:07 -0400",[],Neutral,Article,['BTC'],51467,6.01,
https://bitcoinmagazine.com/culture/bitcoin-is-the-most-innovative-technology,https://crypto.snapi.dev/images/v1/t/q/img-5736-51461.jpg,Bitcoin Is The Most Innovative Technology,"In this piece, we dive into how Bitcoin scales, and the multilayer approach to Bitcoin.",Bitcoin Magazine,"Mon, 16 Aug 2021 17:00:00 -0400",[],Positive,Article,['BTC'],51461,5.62,
https://www.coindesk.com/market-wrap-bitcoin-rally-expected-to-pause,https://crypto.snapi.dev/images/v1/k/b/106911087-16263029762021-07-12t182451z-1049474836-rc26jo9ua1af-rtrmadp-0-fintech-crypto-flows-49206-51453.jpeg,Market Wrap: Bitcoin Rally Expected to Pause,"Bitcoin could experience a pullback, according to some analysts.",Coindesk,"Mon, 16 Aug 2021 16:28:12 -0400",[],Negative,Article,['BTC'],51453,6.28,
https://dailyhodl.com/2021/08/16/looming-test-for-bitcoin-could-determine-strength-of-bull-market-according-to-analyst-benjamin-cowen/,https://crypto.snapi.dev/images/v1/h/3/eth-popjpgfit10242c600ssl1-51457.jpg,"Looming Test for Bitcoin Could Determine Strength of Bull Market, According to Analyst Benjamin Cowen","Crypto analyst Benjamin Cowen says Bitcoin (BTC) will face a critical test this September that could determine the future of its bull market. In a new strategy session, Cowen claims that in September of each year since 2017, Bitcoin tested the 20-week moving average and either bounced off it or plunged through it. “August can […] The post Looming Test for Bitcoin Could Determine Strength of Bull Market, According to Analyst Benjamin Cowen appeared first on The Daily Hodl.",The Daily Hodl,"Mon, 16 Aug 2021 16:00:54 -0400",[],Positive,Article,['BTC'],51457,6.04,
https://www.newsbtc.com/analysis/btc/weekly-bitcoin-cross-bullish-2021/,https://crypto.snapi.dev/images/v1/t/l/bitcoin-momentum-istock-1216392171-750x375-51445.jpeg,Weekly Bitcoin Momentum Cross Bullish For First Time Since March 2021,"Bitcoin price has been unable to get back to $50,000, but with momentum at its back for the first time on weekly timeframes since March, the top cryptocurrency might blast right on through it. Here's a closer look at the significant bullish crossover brewing, but also what crypto investors might need to beware of if the market continues to consolidate further.",NewsBTC,"Mon, 16 Aug 2021 16:00:43 -0400",[],Positive,Article,['BTC'],51445,5.86,
https://www.newsbtc.com/news/bitcoin/biggest-bitcoin-buy-signal-april-2020/,https://crypto.snapi.dev/images/v1/l/i/pascal-van-de-vendel-81mllqc4jiu-unsplash-750x500-51434.jpg,Indicators Suggest Biggest Bitcoin Buy Signal Since April 2020,"As the bull rally continues, some Bitcoin technical indicators may suggest the biggest BTC buy signal since April 2020 is here. Bitcoin Closes Above 21 Week MA And 200 Day MA As pointed out by a CryptoQuant post, the cryptocurrency has made a weekly close above the 21-week and 200-day moving averages (MAs).",NewsBTC,"Mon, 16 Aug 2021 15:00:54 -0400",[],Positive,Article,['BTC'],51434,5.86,
https://www.cryptodaily.co.uk/2021/08/btc-usd-tests-45945-technical-support-on-pullback-sally-ho-technical-analysis-17-august-2021-btc-bitcoin,https://crypto.snapi.dev/images/v1/n/n/hsh8418fejpgfit10242c600ssl1-51202-51437.jpg,BTC/USD Tests 45945 Technical Support on Pullback: Sally Ho's Technical Analysis 17 August 2021 BTC,"Bitcoin (BTC/USD) attempted to maintain its recent upward bias early in the Asian session as the pair receded to the 45969.77 area after trading as high as the 48076.52 level, with the interday high representing a test of the 23.6% retracement of the depreciating range from 58367 to 44888.08.   Traders observe BTC/USD tested the 45945.44 area on a pullback during the North American session, representing the 50% retracement of the recent appreciating range from 43714.36 to 48176.52.",Crypto Daily,"Mon, 16 Aug 2021 15:00:00 -0400",['tanalysis'],Neutral,Article,['BTC'],51437,5.25,
https://www.benzinga.com/markets/cryptocurrency/21/08/22519040/bitcoin-adoption-and-how-to-buy-bitcoin-in-canada,https://crypto.snapi.dev/images/v1/e/w/ewan-kennedy-edctzxsfvau-unsplash-51494.jpg,Bitcoin Adoption and How to Buy Bitcoin in Canada,Photo by Ewan Kennedy on Unsplash It's clear bitcoin is having a breakthrough year in 2021.,Benzinga,"Mon, 16 Aug 2021 14:43:19 -0400",[],Positive,Article,['BTC'],51494,6.25,
https://bitcoinmagazine.com/culture/cnbc-still-doesnt-understand-bitcoin,https://crypto.snapi.dev/images/v1/d/y/screen-shot-2021-08-16-at-142010-51424.png,"CNBC Video Says Bitcoin Is Store Of Value But Not Currency, Misses The Big Picture",CNBC Portraying BTC As A Store Of Value Isn't Pessimistic As It Outlines The Electronic Cash's Path To Full Monetization.,Bitcoin Magazine,"Mon, 16 Aug 2021 14:34:20 -0400",[],Neutral,Article,['BTC'],51424,5.62,
https://www.forbes.com/sites/cbovaird/2021/08/16/bitcoin-trades-north-of-45000-as-bullish-factors-point-to-upside/,https://crypto.snapi.dev/images/v1/e/z/bitcoin-trades-north-of-45000-as-bullish-factors-point-to-upside-51415.jpg,"Bitcoin Trades North Of $45,000 As Bullish Factors Point To Upside","Bitcoin prices have been fluctuating between $48,000 and roughly $45,600 over the last few days. Technical analysts have singled out $50,000 as the next level of key resistance. Where will bitcoin go next?",Forbes,"Mon, 16 Aug 2021 14:04:41 -0400",[],Positive,Article,['BTC'],51415,6.52,
https://ambcrypto.com/what-you-need-to-know-about-bitcoins-revival-rally/,https://crypto.snapi.dev/images/v1/l/v/cryptocurrency-3401786-1280-51410.jpg,What you need to know about Bitcoin's revival rally,"Even though an all-over bullish rally is still evident on the king coin's one-day price chart, Bitcoin faced a major consolidation at the $47,250 level. The same raised concerns among investors about its rally.",AMBCrypto,"Mon, 16 Aug 2021 14:00:54 -0400",[],Positive,Article,['BTC'],51410,6.01,
https://bitcoinmagazine.com/culture/elizabeth-warren-progressives-should-love-bitcoin,https://crypto.snapi.dev/images/v1/y/m/us-america-51400.jpg,Why Progressives Should Love Bitcoin: An Open Letter To Senator Elizabeth Warren,"Dear Senator Warren: Bitcoin is not powered by a “shadowy faceless group of super coders.” In fact, it is hope for people all over the world.",Bitcoin Magazine,"Mon, 16 Aug 2021 13:32:05 -0400",['regulations'],Positive,Article,['BTC'],51400,5.84,
https://www.coindesk.com/bitcoin-atms-and-the-road-to-adoption,https://crypto.snapi.dev/images/v1/h/v/atm-1-51399.jpg,Bitcoin ATMs and the Road to Adoption,"At least for now, crypto in Puerto Rico is less about doing business than about education.",Coindesk,"Mon, 16 Aug 2021 13:29:12 -0400",[],Positive,Article,['BTC'],51399,6.28,
https://thecurrencyanalytics.com/bitcoin/bitcoin-btc-soars-back-above-47000-for-the-first-time-since-mid-june-32251.php,https://crypto.snapi.dev/images/v1/s/w/bitcoin-btc-1-51396.jpg,"Bitcoin (BTC) Soars Back Above $47,000 For The First Time Since Mid-June","Catch up on the latest crypto market news at The Currency Analytics. Bitcoin crossed above the $47,000 price level on Friday for the first time since May, further confirming its strong bullish… The post Bitcoin (BTC) Soars Back Above $47,000 For The First Time Since Mid-June appeared first on Cryptocurrency News.",The Currency Analytics,"Mon, 16 Aug 2021 13:21:10 -0400",[],Positive,Article,['BTC'],51396,4.93,
https://www.coindesk.com/fitch-warns-el-salvadors-bitcoin-adoption-will-be-negative-for-insurers-credit,https://crypto.snapi.dev/images/v1/p/1/moshed-2021-6-7-15-25-33-51395.jpeg,Fitch Warns El Salvador's Bitcoin Adoption Will Be Negative for Insurers' Credit,The ratings agency warns there are additional regulatory and operating risks tied to the country adopting bitcoin as legal tender.,Coindesk,"Mon, 16 Aug 2021 13:19:12 -0400",[],Negative,Article,['BTC'],51395,6.28,
https://www.newsbtc.com/all/altcoins-are-taking-over/,https://crypto.snapi.dev/images/v1/p/9/altcoins-750x500-51385.jpeg,"Bitcoin Dominance Down As Market Hits $2 Trillion, Altcoins Are Taking Over",Bitcoin market dominance continues to decline as the markets make their way back up the charts. The top cryptocurrency has seen its market share consistently dropping as investors get interested in altcoins.,NewsBTC,"Mon, 16 Aug 2021 13:00:03 -0400",[],Negative,Article,['BTC'],51385,5.86,
https://cryptobriefing.com/nft-gorillas-burn-90000-ethereum-per-minute/,https://crypto.snapi.dev/images/v1/u/f/shutterstock-169192067-838x440-51255.png,"NFT Gorillas Burn $90,000 Ethereum Per Minute",CyberKongz VX was largely responsible for the huge amount of Ethereum burned this weekend. ,Crypto Briefing,"Mon, 16 Aug 2021 07:08:53 -0400",['NFT'],Neutral,Article,['ETH'],51255,5.7,
https://www.benzinga.com/markets/cryptocurrency/21/08/22505098/cyberkongz-nft-frenzy-4m-in-ethereum-burned-from-minting-pixelated-apes-alone,https://crypto.snapi.dev/images/v1/u/e/rs-51251.jpeg,CyberKongz NFT Frenzy: $4M In Ethereum Burned From Minting Pixelated Apes Alone,"What Happened: CyberKongz, a collection of pixelated ape NFTs, has burned over 1,430 Ethereum (CRYPTO: ETH) worth $4.68 million in the past 24-hours.",Benzinga,"Mon, 16 Aug 2021 06:48:28 -0400",['NFT'],Neutral,Article,['ETH'],51251,6.03,
https://cointelegraph.com/news/ether-is-more-popular-than-bitcoin-in-singapore-new-study-finds,https://crypto.snapi.dev/images/v1/z/w/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjetmdgvymy2mda0ndutn2rjoc00ndbmlwi3m2mtnje4ntkxzgy3nzljlmpwzw-51243.jpg,"Ether is more popular than Bitcoin in Singapore, new study finds","Almost four in five Singaporean crypto holders own Ether, followed by Bitcoin, Cardano and Binance Coin.",Cointelegraph,"Mon, 16 Aug 2021 06:31:26 -0400",[],Positive,Article,['ETH'],51243,6.67,K26
