id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
1027,Ethereum,ETH,ethereum,5583,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117160016.999,117160016.999,1,,2,0,2021-08-18T21:04:02.000Z,3015.9004447080665,23134733711.57609,-0.28413448,-1.63048917,-6.6083683,65.54768302,35.26100685,9.6685949,353342947369.2887,18.5783,353342947369.29,2021-08-18T21:04:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127744499.597,33005080086.445,1,,3,0,2021-08-18T21:04:09.000Z,2.06331558212463,4748222181.8846855,-0.21799521,3.04273115,13.92705304,83.00302872,45.99322028,14.87997589,66289675844.53737,3.4854,92849201195.61,2021-08-18T21:04:09.000Z
1,Bitcoin,BTC,bitcoin,8919,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18790118.0,18790118.0,1,,1,0,2021-08-18T21:09:02.000Z,44702.743590660735,32828539858.34571,-0.29277526,-0.26181127,-3.24853491,45.1682272,23.6065374,11.19462115,839969826992.2589,44.0268,938757615403.88,2021-08-18T21:09:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-18T21:09:02.000Z,165.70739705770967,1999390043.1802545,-1.19508387,-3.56372591,-4.02528457,45.13660893,5.92406386,-20.35285905,11061401998.141544,0.5798,13919421352.85,2021-08-18T21:09:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130909449761.47276,130909449761.47276,1,,7,0,2021-08-18T21:09:03.000Z,0.29774198808985,6436908452.434608,-0.8412027,-2.65003234,8.46675556,70.61317957,2.08158841,-26.15153654,38977239831.72924,2.0522,38977239831.73,2021-08-18T21:09:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17975742.19161317,17975742.19161317,1,,30,0,2021-08-18T21:09:04.000Z,251.23425298196184,212284126.0370247,-1.11444415,-2.773495,-7.75640722,32.82638552,-10.86686076,-8.82084747,4516122161.306269,0.2378,4516122161.31,2021-08-18T21:09:04.000Z
1027,Ethereum,ETH,ethereum,5583,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117160016.999,117160016.999,1,,2,0,2021-08-18T21:09:02.000Z,3019.5126571403875,23144495859.48281,-0.20915765,-1.06572247,-6.51148448,65.81941706,35.40954715,8.78483749,353766154239.2634,18.6265,353766154239.26,2021-08-18T21:09:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127744499.597,33005080086.445,1,,3,0,2021-08-18T21:08:09.000Z,2.08378503221301,4784584073.518464,0.48086517,4.20128221,15.02827232,84.94162152,47.44685847,15.11473304,66947313107.024086,3.5249,93770326449.59,2021-08-18T21:08:09.000Z
1,Bitcoin,BTC,bitcoin,8919,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18790118.0,18790118.0,1,,1,0,2021-08-18T21:14:02.000Z,44690.4235364079,32790608068.552032,-0.64841771,-0.51218267,-3.08440683,45.17840924,23.68707629,10.67779607,839738331719.0818,43.9923,938498894264.57,2021-08-18T21:14:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-18T21:14:02.000Z,165.4543694788737,1990913348.412893,-1.87553713,-3.86284624,-3.77043944,45.04199175,5.70898262,-21.03984365,11044511745.709743,0.5786,13898167036.23,2021-08-18T21:14:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130909449761.47276,130909449761.47276,1,,7,0,2021-08-18T21:14:03.000Z,0.29869322522453,6443697100.977303,-1.43177408,-2.66654237,9.40399838,71.34356082,2.51138876,-26.06002581,39101765761.62288,2.0495,39101765761.62,2021-08-18T21:14:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17975742.19161317,17975742.19161317,1,,30,0,2021-08-18T21:14:04.000Z,250.5986942320608,211708925.5828129,-1.93275607,-3.27872445,-7.5325928,32.45813198,-11.06416958,-9.00786022,4504697521.070423,0.2361,4504697521.07,2021-08-18T21:14:04.000Z
1027,Ethereum,ETH,ethereum,5583,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117160016.999,117160016.999,1,,2,0,2021-08-18T21:14:02.000Z,3017.928860845848,23069410519.43532,-0.7512156,-1.2972638,-6.23863917,65.80791604,35.43382934,8.44492541,353580596638.4722,18.5328,353580596638.47,2021-08-18T21:14:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127744499.597,33005080086.445,1,,3,0,2021-08-18T21:14:09.000Z,2.07920135285255,4785240959.52182,-0.46870276,3.99974735,14.92829607,84.29486412,47.0861124,13.93013336,66800049827.66316,3.5013,93564060878.36,2021-08-18T21:14:09.000Z
1,Bitcoin,BTC,bitcoin,8919,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18790118.0,18790118.0,1,,1,0,2021-08-18T21:19:02.000Z,44595.25214332847,32763230348.036503,-0.61219089,-0.5475894,-3.03046202,44.49490594,23.60900862,9.91335456,837950050012.8949,43.9376,936500295009.9,2021-08-18T21:19:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-18T21:19:02.000Z,164.95125483699724,1988120642.3920777,-1.64190049,-3.67908823,-3.46411515,44.13257001,5.29458549,-21.6316904,11010927527.963518,0.5774,13855905406.31,2021-08-18T21:19:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130909449761.47276,130909449761.47276,1,,7,0,2021-08-18T21:19:03.000Z,0.2980282555762,6436069939.330322,-0.3126098,-2.2417231,10.41994478,70.22407179,2.3428366,-26.4839988,39014714950.85192,2.0439,39014714950.85,2021-08-18T21:19:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17975742.19161317,17975742.19161317,1,,30,0,2021-08-18T21:19:04.000Z,250.22523642348725,211370840.45362648,-1.53963424,-2.99309785,-7.60191833,31.45717012,-10.9459666,-8.74507126,4497984339.7840605,0.2356,4497984339.78,2021-08-18T21:19:04.000Z
1027,Ethereum,ETH,ethereum,5583,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117160016.999,117160016.999,1,,2,0,2021-08-18T21:19:02.000Z,3009.122472549745,22987486275.595287,-0.69984017,-0.95210997,-6.26075732,64.73177457,35.13880291,7.4894528,352548840036.00104,18.4694,352548840036.0,2021-08-18T21:19:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127744499.597,33005080086.445,1,,3,0,2021-08-18T21:18:17.000Z,2.05970098341662,4766320698.440761,-1.10485066,3.56308313,15.2801567,81.86116167,45.79089971,11.77367239,66173546940.77785,3.4667,92686544253.75,2021-08-18T21:18:17.000Z
1,Bitcoin,BTC,bitcoin,8919,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18790118.0,18790118.0,1,,1,0,2021-08-18T21:24:02.000Z,44513.004071339885,32674320708.47972,-0.7230775,-0.57419744,-3.29419181,44.27686162,23.28672595,9.49430677,836404599034.9569,43.9341,934773085498.14,2021-08-18T21:24:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-18T21:24:02.000Z,164.6722970664907,1987540096.782476,-1.52546559,-3.75210629,-3.75033004,43.83866687,5.1136034,-22.19137797,10992306367.442823,0.5774,13832472953.59,2021-08-18T21:24:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130909449761.47276,130909449761.47276,1,,7,0,2021-08-18T21:24:03.000Z,0.29691449496435,6424382549.885006,-0.35601393,-2.00873068,9.68599294,68.94661929,1.80075275,-26.81160672,38868913161.98864,2.0381,38868913161.99,2021-08-18T21:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17975742.19161317,17975742.19161317,1,,30,0,2021-08-18T21:24:04.000Z,249.0281277162703,211479385.3962949,-1.76401483,-3.35542974,-8.10532057,30.93625039,-11.58108606,-9.65885013,4476465422.287793,0.2347,4476465422.29,2021-08-18T21:24:04.000Z
1027,Ethereum,ETH,ethereum,5583,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117160016.999,117160016.999,1,,2,0,2021-08-18T21:24:02.000Z,3001.6974631657167,22926754517.07544,-0.73073154,-0.9195523,-6.64058055,64.46636876,34.78527125,6.76569025,351678925810.3505,18.4402,351678925810.35,2021-08-18T21:24:02.000Z
2010,Cardano,ADA,cardano,295,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127744499.597,33005080086.445,1,,3,0,2021-08-18T21:23:10.000Z,2.05894817366101,4765478982.903002,-0.44455632,4.3369587,15.01049657,81.8716345,45.68336345,11.62407438,66149360861.2928,3.4685,92652667814.75,2021-08-18T21:23:10.000Z
1,Bitcoin,BTC,bitcoin,8919,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18790118.0,18790118.0,1,,1,0,2021-08-18T21:29:02.000Z,44628.78563088938,32688570531.197178,-0.55297432,-0.5235845,-3.33827023,44.77513595,23.71486143,9.64604878,838580148201.116,44.1144,937204498248.68,2021-08-18T21:29:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-18T21:29:02.000Z,165.10337875153783,1989518609.186326,-1.28747263,-3.44772468,-3.89384138,44.34387799,5.3813593,-22.1618217,11021082196.98942,0.5798,13868683815.13,2021-08-18T21:29:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130909449761.47276,130909449761.47276,1,,7,0,2021-08-18T21:29:03.000Z,0.29840360585003,6428920431.641605,-0.21661559,-1.98864482,9.44503405,70.393784,2.44859666,-26.15724928,39063851848.66682,2.0519,39063851848.67,2021-08-18T21:29:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17975742.19161317,17975742.19161317,1,,30,0,2021-08-18T21:29:04.000Z,249.5364052251209,211517061.3889588,-1.78233294,-3.33546329,-8.09887032,31.57761885,-11.4723444,-10.5514798,4485602087.748688,0.2356,4485602087.75,2021-08-18T21:29:04.000Z
