news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers,news_id,rank_score,eventid
https://www.benzinga.com/markets/cryptocurrency/21/08/22542318/celsius-launches-free-crypto-backed-loans-in-california,https://crypto.snapi.dev/images/v1/i/e/loan-51854.jpeg,Celsius Launches Free Crypto-Backed Loans In California,Cryptocurrency-powered lender Celsius Network (CRYPTO: CEL) launched its crypto-backed lending service in California following regulatory approval.,Benzinga,"Tue, 17 Aug 2021 20:48:23 -0400",[],Positive,Article,['CEL'],51854,6.25,
https://bitcoinist.com/dogecoin-community-baffled-over-cubans-claims-he-holds-just-500-in-doge/,https://crypto.snapi.dev/images/v1/m/a/mark-cuban-32495947427-51245-51853.jpeg,Dogecoin Community Baffled Over Cuban's Claims He Holds Just $500 In DOGE,"Billionaire investor and owner of the Dallas Mavericks, Mark Cuban, stunned crypto Twitter by claiming he holds just $500 worth of Dogecoin.",Bitcoinist,"Tue, 17 Aug 2021 20:06:00 -0400",[],Neutral,Article,['DOGE'],51853,6.1,K31
https://www.benzinga.com/markets/cryptocurrency/21/08/22541015/this-company-lets-you-buy-a-tesla-with-dogecoin-and-other-cryptocurrencies,https://crypto.snapi.dev/images/v1/0/l/t-0-51852.jpeg,This Company Lets You Buy A Tesla With Dogecoin And Other Cryptocurrencies,Puerto Rican technology company Bots Inc (OTCMKTS: BTZI) is making Dogecoin (CRYPTO: DOGE) a payment option for buying pre-owned Teslas.,Benzinga,"Tue, 17 Aug 2021 20:00:56 -0400",[],Positive,Article,['DOGE'],51852,6.7,K42
https://ambcrypto.com/why-this-strategy-is-the-best-bet-for-cardano-traders/,https://crypto.snapi.dev/images/v1/r/x/alarm-clock-2116007-1280-51850.jpg,Why this strategy is the best bet for Cardano traders,The Cardano market was easing after a boastful week that saw prices surge from $1.45 to a local high of $2.25. Low volatility could now see ADA trade between two crucial points which would dictate the next direction of a price swing.,AMBCrypto,"Tue, 17 Aug 2021 20:00:56 -0400",[],Positive,Article,['ADA'],51850,6.01,
https://www.benzinga.com/markets/cryptocurrency/21/08/22541977/if-bitcoin-bulls-are-right-environmental-damage-would-be-disastrous-report,https://crypto.snapi.dev/images/v1/k/i/explosion-0-51848.jpeg,"If Bitcoin Bulls Are Right, Environmental Damage Would Be Disastrous: Report","If Bitcoin (CRYPTO: BTC) bulls are right and the coin's price reaches a price of $500,000, there could be dire consequences for the environment.",Benzinga,"Tue, 17 Aug 2021 19:18:28 -0400",[],Neutral,Article,['BTC'],51848,6.25,
https://thecurrencyanalytics.com/altcoins/cardano-ada-community-will-have-reach-lang-proposal-on-catalyst-pass-32263.php,https://crypto.snapi.dev/images/v1/m/q/cardano-6-51845.jpg,Cardano (ADA) Community will have Reach Lang Proposal on Catalyst Pass,"Catch up on the latest crypto market news at The Currency Analytics. Project Catalyst is an experiment in community innovation, providing a framework to turn ideas into impactful real-world projects.",The Currency Analytics,"Tue, 17 Aug 2021 19:02:47 -0400",[],Neutral,Article,['ADA'],51845,4.93,
https://www.newsbtc.com/analysis/ada/cardano-steadies-above-2/,https://crypto.snapi.dev/images/v1/6/3/cardano-1-750x394-51841.jpeg,Cardano (ADA) Steadies Above $2 As Bulls Continue To Aim For $2.5,Cardano (ADA) has shown no signs of slowing down as the asset's price continues to rally. The aim remains to hit a new all-time high before the year runs out.,NewsBTC,"Tue, 17 Aug 2021 19:00:03 -0400",[],Positive,Article,['ADA'],51841,6.31,K35
https://bitcoinist.com/dogecoin-holders-can-now-buy-a-tesla-using-doge/?utm_source=rss&utm_medium=rss&utm_campaign=dogecoin-holders-can-now-buy-a-tesla-using-doge,https://crypto.snapi.dev/images/v1/b/u/doge-tesla-640x371-51842.jpeg,Dogecoin Holders Can Now Buy A Tesla Using DOGE,Dogecoin has been pushed recently as a payment method for various things. Things like the Dogecoin festival accepting payments for tickets in Dogecoin.,Bitcoinist,"Tue, 17 Aug 2021 19:00:01 -0400",[],Positive,Article,['DOGE'],51842,6.1,K42
https://coinfomania.com/market-watch-more-funds-flows-into-axie-infinity-as-record-a-new-all-time-high/,https://crypto.snapi.dev/images/v1/r/z/crypto-analysis-1-51840.jpg,Market Watch: More Funds Flows Into Axie Infinity As Record A New All-Time High.,"Axis Infinity excites many amidst the devaluation of other cryptos. Recently, the AXS/USD pair has been in the act of attaining milestones while the general market sentiment of the crypto market is bearish.",Coinfomania,"Tue, 17 Aug 2021 18:58:43 -0400",[],Positive,Article,['AXS'],51840,5.68,K39
https://decrypt.co/78802/ethereum-dex-avoids-350m-defi-hack-thanks-white-hat-heroics,https://crypto.snapi.dev/images/v1/0/o/sushiswap-crypto-ethereum-gid-4-51839.jpg,Ethereum DEX Avoids $350M DeFi Hack Thanks to White Hat Heroics: Report,"SushiSwap's big BitDAO token sale could have been stymied, but a researcher discovered the exploit before an attacker could.",Decrypt,"Tue, 17 Aug 2021 18:52:15 -0400",[],Negative,Article,['ETH'],51839,6.16,
https://www.cryptoglobe.com/latest/2021/08/crypto-analyst-sees-ethereum-pushing-towards-10000-in-6-to-12-months/,https://crypto.snapi.dev/images/v1/z/2/ethereum-6293700-1920-51838.jpg,"Crypto Analyst Sees Ethereum ‘Pushing Towards' $10,000 in 6 to 12 Months","Cryptocurrency trader and analyst Scott Melker, who hosts “The Wolf Of All Streets” podcast, has revealed he sees the price of Ethereum pushing towards the $10,000 mark in six to 12 months, while bitcoin could hit six figures in the same amount of time. Speaking to Kitco News Melker, who is the author of a […]",CryptoGlobe,"Tue, 17 Aug 2021 18:50:00 -0400",[],Positive,Article,['ETH'],51838,5.59,
https://cryptopotato.com/dogecoin-foundation-rebooted-elon-musks-associate-and-vitalik-buterin-among-board-advisors/,https://crypto.snapi.dev/images/v1/s/c/dogecoin-spotlight-cover-51831.jpg,"Dogecoin Foundation Rebooted, Elon Musk's Associate and Vitalik Buterin Among Board Advisors",Dogecoin has a new Foundation behind it and it has Vitalik Buterin and a representative of Elon Musk on its board.,CryptoPotato,"Tue, 17 Aug 2021 18:34:11 -0400",[],Positive,Article,['DOGE'],51831,6.25,K41
https://decrypt.co/78803/bitcoin-mining-revenue-up-35-million-day-since-china-crackdown,https://crypto.snapi.dev/images/v1/8/1/bitcoin-mining-gid-1-51829.jpg,Bitcoin Mining Revenue Up $35 Million Per Day Since China Crackdown,Bitcoin miners will have to properly time exchanges into dollars to take advantage of rising Bitcoin prices.,Decrypt,"Tue, 17 Aug 2021 18:22:10 -0400",['mining'],Neutral,Article,['BTC'],51829,6.11,
https://www.newsbtc.com/news/ethereum/ethereum-2-0-becomes-hodler-of-ether/,https://crypto.snapi.dev/images/v1/h/g/career-1738216-1280-750x499-51828.jpg,Ethereum 2.0 Becomes The Leading Hodler of Ether With $21.5 Billion in Funds,"Presently, the staking contract of Eth2 has become the largest holder of Ethereum. Moreover, it is compliant with ERC-20 standards and leads the other projects using the same tokens.",NewsBTC,"Tue, 17 Aug 2021 18:06:46 -0400",[],Positive,Article,['ETH'],51828,5.86,
https://dailyhodl.com/2021/08/17/could-ethereum-rival-microsofts-market-cap-coin-bureau-lists-5-reasons-to-be-bullish-on-eth/,https://crypto.snapi.dev/images/v1/l/y/ethereum-capjpgfit10242c600ssl1-51843.jpg,Could Ethereum Rival Microsoft's Market Cap? Coin Bureau Lists 5 Reasons To Be Bullish on ETH,"Guy, the pseudonymous host of Coin Bureau is listing five big reasons to be bullish on ETH, positing whether Ethereum could eventually become as big as tech giant Microsoft. In a new video, the widely followed analyst names Ethereum's recent EIP-1559 upgrade, which puts pressure on the supply of ETH by burning a portion of […] The post Could Ethereum Rival Microsoft's Market Cap? Coin Bureau Lists 5 Reasons To Be Bullish on ETH appeared first on The Daily Hodl.",The Daily Hodl,"Tue, 17 Aug 2021 18:05:33 -0400",[],Positive,Article,['ETH'],51843,6.04,
https://www.newsbtc.com/news/defi/hacker-saved-109k-eth-on-sushiswap/,https://crypto.snapi.dev/images/v1/k/r/sushiswap-sushi-sushiusdt-750x434-51827.jpg,How A Whitehat Hacker Saved 109K ETH On SushiSwap-Based Contract,"White hat hacker Samczsun from investment firm Paradigm reported what could be one of the biggest rescues ever on the SushiSwap protocol, the Ethereum ecosystem, and maybe the entire internet. Just pulled off maybe the biggest whitehat rescue ever.",NewsBTC,"Tue, 17 Aug 2021 18:04:51 -0400",[],Neutral,Article,"['ETH', 'SUSHI']",51827,4.06,
https://cryptoslate.com/ripple-xrp-hits-back-as-sec-case-turns-intrusive/,https://crypto.snapi.dev/images/v1/u/8/ripple-sec-51823.jpg,Ripple (XRP) hits back as SEC case turns intrusive,"Ripple's legal battle with the US Securities and Exchange Commission (SEC) is approaching the discovery phase deadline on August 31, as the blockchain-based payments company filed its opposition to the regulator's request for additional Slack communications. The post Ripple (XRP) hits back as SEC case turns intrusive appeared first on CryptoSlate.",CryptoSlate,"Tue, 17 Aug 2021 18:01:15 -0400",['regulations'],Negative,Article,['XRP'],51823,6.11,
https://ambcrypto.com/heres-why-binance-coin-may-be-in-a-no-lose-situation/,https://crypto.snapi.dev/images/v1/b/o/morning-2257689-1280-e1629205892161-51825.jpg,Here's why Binance Coin may be in a no-lose situation,"Just like most major altcoins, Binance Coin was able to take advantage of the bullish momentum unfolding since 20 July. With a significant market cap of $66 billion, it sat comfortably at 4th on the rankings at press time.",AMBCrypto,"Tue, 17 Aug 2021 18:00:43 -0400",[],Positive,Article,['BNB'],51825,6.01,
https://bitcoinist.com/why-the-bitcoin-etf-the-sec-might-approve-is-inferior/?utm_source=rss&utm_medium=rss&utm_campaign=why-the-bitcoin-etf-the-sec-might-approve-is-inferior,https://crypto.snapi.dev/images/v1/l/c/bitcoin-btc-btcusd-12-634x420-51824.jpg,Why The Bitcoin ETF The SEC Might Approve Is “Inferior”,"The U.S. Securities and Exchange Commission (SEC) Chairman Gary Gensler hinted at the possibility of finally approving a Bitcoin Exchange Traded Fund (ETF) at a speech during the Aspen Security Summit. An ETF has been one of the “Holy Grails” for the crypto market and, similar to the legendary object, many have pursuit it with […]",Bitcoinist,"Tue, 17 Aug 2021 18:00:35 -0400",['regulations'],Neutral,Article,['BTC'],51824,5.87,
https://www.newsbtc.com/news/ethereum/microsoft-fight-piracy-ethereum/,https://crypto.snapi.dev/images/v1/6/w/screenshot-2021-08-17-215855-750x614-51822.png,"Microsoft To Fight Piracy With Ethereum, Introduces Project Argus","When it comes to software piracy platforms, the top performers remain for the office productivity suite and Windows operating system. So it's not a surprise that the developer of the two products, Microsoft, takes its moves in creating Ethereum backed anti-piracy measures.",NewsBTC,"Tue, 17 Aug 2021 18:00:23 -0400",[],Positive,Article,['ETH'],51822,6.31,K28
https://www.cryptoglobe.com/latest/2021/08/cardano-ada-investment-products-see-1-3-million-inflows-ahead-of-major-upgrade/,https://crypto.snapi.dev/images/v1/v/k/executium-4g-fiug-z5k-unsplash-51820.jpg,Cardano ($ADA) Investment Products See $1.3 Million Inflows Ahead of Major Upgrade,"Institutional investors appear to have been favoring Cardano (ADA) over other major cryptocurrencies ahead of the cryptocurrency network's launch of smart contracts through the Alonzo hard fork. According to data from CoinShares, first reported on by Livemint, Cardano investment products saw $1.3 million in inflows, while Bitcoin and Ethereum focused products saw outflows of over […]",CryptoGlobe,"Tue, 17 Aug 2021 17:52:00 -0400",['upgrade'],Positive,Article,['ADA'],51820,5.93,K35
https://www.forbes.com/sites/emilymason/2021/08/17/visas-54-bitcoin-linked-cards-pave-the-way-for-younger-generations-to-spend-growing-crypto-wealth/,https://crypto.snapi.dev/images/v1/b/2/visas-54-bitcoin-linked-cards-pave-the-way-for-younger-generations-to-spend-growing-crypto-wealth-51818.jpg,Visa's 54 Bitcoin-Linked Cards Pave The Way For Younger Generations To Spend Growing Crypto Wealth,"Burdened by a pandemic and the shadow of the 2008 crash, younger generations are turning to digital assets en masse. Visa wants to help them generate liquidity from this new wealth.",Forbes,"Tue, 17 Aug 2021 17:22:37 -0400",[],Positive,Article,['BTC'],51818,6.52,
https://ambcrypto.com/is-ethereum-classics-rally-too-good-to-last/,https://crypto.snapi.dev/images/v1/a/8/webpnet-resizeimage-3-35-51817.jpg,Is Ethereum Classic's rally too good to last,"May's brutal crash managed to nullify the broader crypto-market's bullish narrative. Setting aside exceptions like Solana, most altcoins are still yet to fully recover.",AMBCrypto,"Tue, 17 Aug 2021 17:00:32 -0400",[],Positive,Article,['ETC'],51817,6.01,
https://cryptobriefing.com/350-million-sushiswap-vulnerability-safely-patched/,https://crypto.snapi.dev/images/v1/p/6/sushiswap-bug-839x440-51815.png,$350 Million SushiSwap Vulnerability Safely Patched,The security hole was fixed before an attack could take place.,Crypto Briefing,"Tue, 17 Aug 2021 16:53:35 -0400",[],Neutral,Article,['SUSHI'],51815,5.92,
https://cryptopotato.com/twitter-taps-ex-privacy-zcash-developer-to-lead-dlt-social-media-project/,https://crypto.snapi.dev/images/v1/p/i/twitter-cover-51814.jpg,Twitter Taps Ex-Privacy Zcash Developer to Lead DLT Social Media Project,Popular social media platform Twitter has tapped an ex-privacy crypto developer to head its DLT project.,CryptoPotato,"Tue, 17 Aug 2021 16:45:04 -0400",[],Positive,Article,['ZEC'],51814,5.8,
https://cointelegraph.com/news/team-officially-re-establishes-dogecoin-foundation-after-6-years,https://crypto.snapi.dev/images/v1/0/w/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjetmdgvzdkxndm0nwutmty0yy00mdnkltg0mgutzjyxzwjjzju2ywewlmpwzw-51813.jpg,Team officially re-establishes Dogecoin Foundation after 6 years,"Advisory board members for the foundation include Vitalik Buterin, Billy Markus, Max Keller, and Neuralink CEO Jared Birchall — representing Elon Musk's interests.",Cointelegraph,"Tue, 17 Aug 2021 16:30:00 -0400",[],Positive,Article,['DOGE'],51813,6.67,K41
https://www.coindesk.com/market-wrap-bitcoin-could-see-pullback-as-volume-declines,https://crypto.snapi.dev/images/v1/8/o/bitcoin-prezzo-1-51648-51812.jpg,Market Wrap: Bitcoin Buyers Could Take Profits as Volume Declines,"Some analysts are optimistic about the long-term recovery in crypto prices, although the pace of the upside will likely slow over the short term.",Coindesk,"Tue, 17 Aug 2021 16:24:16 -0400",[],Negative,Article,['BTC'],51812,6.28,
https://www.benzinga.com/markets/cryptocurrency/21/08/22543820/whats-up-with-ethereum-classic-as-it-follows-bitcoin-ethereum-into-bullish-consolidation,https://crypto.snapi.dev/images/v1/2/v/ethereum-classic-300x168-2-51811.png,"What's Up With Ethereum Classic As It Follows Bitcoin, Ethereum Into Bullish Consolidation","Ethereum Classic (CRYPTO: ETC), Ethereum (CRYPTO: ETH) and Bitcoin (CRYPTO: BTC) were just a few of the popular cryptocurrencies consolidating on Tuesday. All three cryptos had a relative strength index (RSI) registering above 70% which put them into overbought territory and the consolidation was needed.",Benzinga,"Tue, 17 Aug 2021 16:21:21 -0400",[],Positive,Article,['ETC'],51811,6.25,
https://decrypt.co/78773/ethereum-nft-marketplace-superrare-token-airdrop,https://crypto.snapi.dev/images/v1/g/a/superrare-artwork-gid-6-51810.png,Ethereum NFT Marketplace SuperRare Launches Token—And It's Giving Away 150 Million,"SuperRare 2.0 launches with an airdrop of 150 million RARE tokens, as well as community-voted galleries for onboarding artists.",Decrypt,"Tue, 17 Aug 2021 16:19:02 -0400",['NFT'],Positive,Article,['ETH'],51810,5.94,
https://dailyhodl.com/2021/08/17/four-low-cap-crypto-assets-skyrocket-over-160-within-seven-days/,https://crypto.snapi.dev/images/v1/c/o/coins-skyrocketjpgfit10242c600ssl1-51832.jpg,Four Low-Cap Crypto Assets Skyrocket Over 160% Within Seven Days,"Four low-cap altcoins have skyrocketed more than 160% in the past week amid the overall momentum happening across the crypto markets. IoTex, a platform that aims to link the Internet of Things (IoT) devices and decentralized applications, is one of the hottest cryptocurrencies this week. IoTex's native token, IOTX, was listed on Coinbase last week […] The post Four Low-Cap Crypto Assets Skyrocket Over 160% Within Seven Days appeared first on The Daily Hodl.",The Daily Hodl,"Tue, 17 Aug 2021 16:00:24 -0400",[],Positive,Article,"['DENT', 'IOTX', 'REQ', 'YGG']",51832,4.24,
https://ambcrypto.com/the-only-expected-outcome-of-bitcoins-trend-flipping-is/,https://crypto.snapi.dev/images/v1/c/1/652592dc-d6f4-4c4b-858c-0f974e812f37-e72b9959-51807.jpg,The only expected outcome of Bitcoin's trend flipping is…,"Bitcoin closed in the red for the last 3 days. This came after a 3 week-long rally pushed Bitcoin up to $46,520 for a while.",AMBCrypto,"Tue, 17 Aug 2021 16:00:21 -0400",[],Positive,Article,['BTC'],51807,6.01,
https://coingape.com/fidelity-looks-build-new-financial-infrastructure-around-bitcoin/,https://crypto.snapi.dev/images/v1/g/i/fidelity-300x157-51802.jpg,Fidelity Looks To Build New Financial Infrastructure Around Bitcoin,"Boston based financial services corporation Fidelity Investments Inc., revealed Tuesday that Bitcoin has become a prime focus of the company's digital asset division. In a recent interview with the Boston Globe, Fidelity's head of sales and marketing Christine Sandler pointed out that 90% of Fidelity's biggest customers are asking about bitcoin and that the firm The post Fidelity Looks To Build New Financial Infrastructure Around Bitcoin appeared first on Coingape.",Coingape,"Tue, 17 Aug 2021 15:54:00 -0400",[],Positive,Article,['BTC'],51802,5.74,
https://investorplace.com/2021/08/ergo-crypto-price-predictions-how-high-can-the-erg-crypto-go-in-2021/,https://crypto.snapi.dev/images/v1/h/i/crypto8-51803.jpg,Ergo Crypto Price Predictions: How High Can the ERG Crypto Go in 2021?,"Today, Ergo is one of the most searched cryptocurrencies, so let's take a look at some expert Ergo crypto price predictions for investors.",Investorplace,"Tue, 17 Aug 2021 15:50:59 -0400",[],Neutral,Article,['ERG'],51803,6.07,
https://www.coindesk.com/dogecoin-foundation-returns-with-ethereums-buterin-as-adviser,https://crypto.snapi.dev/images/v1/n/l/dogecoin-51801.jpg,Dogecoin Foundation Returns With Ethereum's Buterin as Adviser,The foundation hopes to secure a three-year budget in order to hire a small staff to work on dogecoin full time.,Coindesk,"Tue, 17 Aug 2021 15:44:12 -0400",[],Positive,Article,['DOGE'],51801,6.73,K41
https://www.cryptopolitan.com/binance-coin-price-analysis-2021-08-17/,https://crypto.snapi.dev/images/v1/g/7/binance-coin-price-2-51798.png,Binance Coin price analysis: Can Bulls hold $420 support?,"TL;DR Breakdown Binance Coin price is expected to BNB faces resistance at the $ mark The closes support level lies at $ The Binance Coin price has faced rejection at the $435 mark that has caused the price action to move back towards the support at $420 earlier today. Since falling to the level, the […]",Cryptopolitan,"Tue, 17 Aug 2021 15:38:47 -0400",['tanalysis'],Positive,Article,['BNB'],51798,5.37,
https://www.dailyfx.com/forex/market_alert/2021/08/17/Bitcoin-BTCUSD-tests-critical-resistance-Ether-and-ADA-follow-LiveEDU-TDC.html,https://crypto.snapi.dev/images/v1/g/a/crypto9-51809.jpg,"Bitcoin (BTC/USD) tests critical resistance, Ether and ADA follow",Bitcoin and other major cryptocurrency wait for further motivation to move towards prior highs,DailyFX,"Tue, 17 Aug 2021 15:35:00 -0400",[],Negative,Article,"['ADA', 'BTC', 'ETH']",51809,4.39,
https://investorplace.com/2021/08/arbkf-stock-the-green-bitcoin-news-that-argo-blockchain-fans-should-be-cheering/,https://crypto.snapi.dev/images/v1/r/0/crypto7-51797.jpg,ARBKF Stock: The Green Bitcoin News That Argo Blockchain Fans Should Be Cheering,"Today, a key sustainability announcement had done little to move ARBKF stock, as investors appear apathetic with the company's efforts.",Investorplace,"Tue, 17 Aug 2021 15:29:11 -0400",[],Positive,Article,['BTC'],51797,6.07,
https://dailyhodl.com/2021/08/17/credit-rating-agency-warns-el-salvadors-bitcoin-plan-will-hurt-the-countrys-insurance-industry/,https://crypto.snapi.dev/images/v1/l/a/btc-treasuriesjpgfit10242c600ssl1-51805.jpg,Credit Rating Agency Warns El Salvador's Bitcoin Plan Will Hurt the Country's Insurance Industry,"Credit rating agency Fitch Ratings thinks that El Salvador's insurance firms will be on thin ice when the country adopts Bitcoin. Fitch, one of the “Big 3” credit rating agencies, argues that exposure to the crypto asset's volatile price action and operating risks could be a credit negative for El Salvador's insurance companies. “El Salvador's […] The post Credit Rating Agency Warns El Salvador's Bitcoin Plan Will Hurt the Country's Insurance Industry appeared first on The Daily Hodl.",The Daily Hodl,"Tue, 17 Aug 2021 15:21:57 -0400",[],Negative,Article,['BTC'],51805,6.49,K40
https://investorplace.com/2021/08/cardano-can-make-you-rich-if-you-take-advantage-of-it/,https://crypto.snapi.dev/images/v1/e/1/crypto6-51796.jpg,Cardano Can Make You Rich If You Take Advantage of It,"Cardano made it as high as $2.25 less than a month after a drop to $1.02. As long as you buy and sell at the right points, you can profit.",Investorplace,"Tue, 17 Aug 2021 15:14:03 -0400",[],Positive,Article,['ADA'],51796,6.07,
https://www.coindesk.com/dfinitys-icp-rebounds-even-as-wounds-fester-from-token-launch,https://crypto.snapi.dev/images/v1/w/g/dominic-williams-dfinity-51794.jpg,Dfinity's ICP Rebounds Even as Wounds Fester From Token Launch,"Over the past month, the token's price has surged 92% in digital-asset markets, signaling a renewed appetite from investors.",Coindesk,"Tue, 17 Aug 2021 15:04:12 -0400",[],Positive,Article,['ICP'],51794,6.28,
https://www.cryptopolitan.com/could-ethereum-reach-10000-anytime-soon/,https://crypto.snapi.dev/images/v1/q/g/untitled-2-1200x776-51871.jpg,"Could Ethereum Reach $10,000 Anytime Soon?","Ethereum is more than just another blockchain—it's fueling a new paradigm of computing, powering thousands of decentralized applications. While Ether first traded at $2.77, it's now fluctuating around $3,000.",Cryptopolitan,"Tue, 17 Aug 2021 23:00:00 -0400",[],Positive,Article,['ETH'],51871,5.53,
https://cointelegraph.com/news/white-hat-potentially-saves-sushiswap-350m-by-finding-obvious-exploit,https://crypto.snapi.dev/images/v1/g/h/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjetmdgvmzixyze4zgqtzda4nc00ntmwlthjmjitztcymgq0mgi3mwqzlmpwzw-51870.jpg,White hat potentially saves SushiSwap $350M by finding ‘obvious' exploit,"The security researcher found a flaw in a dutch auction smart contract that could have resulted in the loss of 109,000 ETH.",Cointelegraph,"Tue, 17 Aug 2021 22:47:24 -0400",[],Neutral,Article,['SUSHI'],51870,6.22,
